ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs,sentiment
RUU Daerah Khusus Jakarta,https://twitter.com/pikiran_rakyat/status/1769991589647274359#m,"Pemerintah akhirnya menyepakati satu bahasan dalam Rancangan Undang-undang (RUU) Daerah Khusus Jakarta (DKJ). Dijelaskan jika proses pemilihan Gubernur Jakarta masih akan dilakukan lewa pemilihan kepala daerah (Pilkada). Hal ini disampaikan langsung Badan Legislasi (Baleg) DPR RI. . Dikatakan jika Gubernur Jakarta ke depannya akan dipilih melalui proses Pilkada, dengan perolehan suara lebihd ari 50 persen atau 50 persen plus 1. . ""Jadi bisa kita putuskan ya kita untuk pemilihan tetap, 50 plus 1,” kata Ketua Baleg DPR RI Supratman Andi Agtas saat membacakan keputusan akhir dalam rapat panitia kerja (panja) pembahasan daftar inventarisasi masalah (DIM) Rancangan Undang-Undang (RUU) DKJ Senin 18 Maret 2024. . Keputusan pemilihan Gubernur Jakarta ini dipilih melalui pilkada hadir setelah tujuh fraksi dan DPD RI menyatakan setuju dengan usulan pemerintah tersebut, sedangkan hanya dua fraksi yang menghendaki agar pemenang pilkada Jakarta ditentukan berdasarkan suara terbanyak seperti pilkada di provinsi Indonesia lainnya. . DPR juga menyepakati usulan pemerintah terkait mekanisme pilkada DKJ. Yaitu dilakukan dua putaran. Ketentuan berlaku jika tidak ada pasangan calon yang memperoleh suara 50 persen plus 1 pada putaran pertama. Selain itu, penyelenggaraan pilkada DKJ akan dilaksanakan menurut persyaratan dan tata cara yang diatur dalam peraturan perundang-undangan. . Alza Ahdira/PRMN . Selengkapnya di https://www.pikiran-rakyat.com/nasional/pr-017858525/pemerintah-putuskan-gubernur-jakarta-tetap-dipilih-lewat-pilkada-syaratnya-pilgub-satu-putaran #pemilihan #gubernur #DKI #jakarta #Pilkada #PRMN","{'name': 'Pikiran Rakyat', 'username': '@pikiran_rakyat', 'profile_id': '1830021561426059264', 'avatar': 'https://pbs.twimg.com/profile_images/1830021561426059264/hhZQf-S6_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GJBF5ZaaMAEy_cZ.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/mediaindonesia/status/1769985306240200744#m,RANCANGAN Undang-Undang (RUU) Daerah Khusus Jakarta (DKJ) telah  disepakati oleh delapan fraksi dan rapat pleno yang digelar oleh Badan  Legislasi DPR pada Senin (18/3) malam.  https://mediaindonesia.com/politik-dan-hukum/659749/pembahasan-ruu-dkj-dinilai-tergesa-gesa-dan-tidak-melibatkan-publik,"{'name': 'Media Indonesia', 'username': '@mediaindonesia', 'profile_id': '1743523592569229312', 'avatar': 'https://pbs.twimg.com/profile_images/1743523592569229312/Am6sPQip_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Negative
RUU Daerah Khusus Jakarta,https://twitter.com/pikiran_rakyat/status/1769964476961628498#m,"Dewan Perwakilan Rakyat (DPR) meminta kesepakatan pemerintah agar Daerah Khusus Jakarta (DKJ) diusulkan menjadi ibu kota legislatif. . Usulan itu disampaikan Wakil Ketua Badan Legislasi (Baleg) DPR RI Achmad Baidowi dalam rapat Panja RUU DKJ di Kompleks Parlemen, Senayan, Jakarta. . ""Artinya apa? Aktivitas parlemen bisa juga di IKN, tapi pusat kegiatannya ada di DKJ, kita lempar itu, silakan pemerintah menanggapi,"" sambung Awiek.  . Namun, Sekjen Kemendagri Suhajar Diantoro tidak sepakat dengan usulan tersebut karena pemerintah ingin lembaga DPR pindah ke IKN secara bertahap. . Iswahyudi/Rublik Depok . Selengkapnya: https://depokraya.pikiran-rakyat.com/politik/pr-3297860110/dpr-menolak-pindah-ke-ikn-usulkan-jakarta-jadi-ibu-kota-legislatif . #DPR #IKN #DKJ #Jakarta #PRMN","{'name': 'Pikiran Rakyat', 'username': '@pikiran_rakyat', 'profile_id': '1830021561426059264', 'avatar': 'https://pbs.twimg.com/profile_images/1830021561426059264/hhZQf-S6_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GJAtLS3bAAASMX0.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/tinusflip/status/1769957057283674615#m,"Badan Legislasi DPR, Pemerintah, dan DPD telah sepakat membawa hasil pembahasan Rancangan Undang-Undang tentang Provinsi Daerah Khusus Jakarta (RUU DKJ) ke sidang paripurna DPR terdekat, untuk disahkan sebagai undang-undang.  https://www.duitflip.web.id/2024/03/tok-usul-ibu-kota-legislasi-ditolak-dpr.html","{'name': 'Flipnews', 'username': '@tinusflip', 'profile_id': '1752223055236177920', 'avatar': 'https://pbs.twimg.com/profile_images/1752223055236177920/wmi0E_T7_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GJAmjuWbUAAligL.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/fraksigolkar/status/1769945305687134692#m,Baleg DPR RI bersama Mendagri secara resmi menyetujui draf RUU Daerah Khusus Jakarta (DKJ) menjadi UU DKJ melalui Rapat Kerja Pengambilan Keputusan Tingkat I. Persetujuan tersebut akan dibawa ke Rapat Paripurna DPR RI terdekat untuk disahkan menjadi UU. https://fraksigolkar.or.id/baleg-dpr-ri-dan-mendagri-resmi-setujui-uu-dkj-dibawa-ke-rapat-paripurna-terdekat/,"{'name': 'Fraksi Partai Golkar', 'username': '@fraksigolkar', 'profile_id': '578842335364022272', 'avatar': 'https://pbs.twimg.com/profile_images/578842335364022272/pzuRrbf__bigger.jpeg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",['https://pbs.twimg.com/media/GJAb15ua4AARVdw.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/sinpotv/status/1769937968226312486#m,DPR dan pemerintah telah sepakat membawa Rancangan Undang-Undang Daerah Khusus Jakarta (RUU DKJ) dibawa ke paripurna untuk kemudian disahkan menjadi undang-undang. https://sinpo.id/detail/69070/dpr-dan-pemerintah-sepakat-ruu-dkj-dibawa-ke-paripurna #DPR #RUUDKJakarta #paripurna,"{'name': 'SIN PO TV', 'username': '@sinpotv', 'profile_id': '1671880049186996225', 'avatar': 'https://pbs.twimg.com/profile_images/1671880049186996225/VyB7MMkg_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GJAU2-ObcAAzQSp.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/kliikbaiit/status/1769935183598518645#m,"Tolak RUU Daerah Khusus Jakarta, PKS Minta Jakarta Tetap Ibukota Legislatif, IKN Ibukota Eksekutif https://www.belumadajudul.com/2024/03/tolak-ruu-daerah-khusus-jakarta-pks.html","{'name': 'BelumAdaJudul.com', 'username': '@kliikbaiit', 'profile_id': '1621048817239089152', 'avatar': 'https://pbs.twimg.com/profile_images/1621048817239089152/00wtlB1C_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Daerah Khusus Jakarta,https://twitter.com/Metro_TV/status/1769930388749853166#m,Apakah pembahasan RUU Daerah Khusus Jakarta sarat kepentingan elit?,"{'name': 'METRO TV', 'username': '@Metro_TV', 'profile_id': '1600314665216925696', 'avatar': 'https://pbs.twimg.com/profile_images/1600314665216925696/cGfZREZ6_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Daerah Khusus Jakarta,https://twitter.com/edunewsid/status/1769929434461843721#m,"Disahkan jadi UU, DPR Sepakati RUU DKJ DIbawa ke Paripurna!: JAKARTA, EDUNEWS.ID-DPR dan pemerintah telah menyepakati RUU Daerah Khusus Jakarta (DKJ) dibawa ke paripurna untuk disahkan menjadi undang-undang. Kesepakatan diambil dalam rapat pleno… dlvr.it/T4Gq8R","{'name': 'edunews.id', 'username': '@edunewsid', 'profile_id': '1261559349186445312', 'avatar': 'https://pbs.twimg.com/profile_images/1261559349186445312/MahKQBaA_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GJANcPya8AAQOGk.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/aria_nugrohoo/status/1769924763949162558#m,RUU Daerah Khusus Jakarta mendukung terwujudnya kota yang lebih hijau #UndangUndang,"{'name': 'Aria Nugroho', 'username': '@aria_nugrohoo', 'profile_id': '1691718820933799936', 'avatar': 'https://pbs.twimg.com/profile_images/1691718820933799936/nNfoqUrG_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/sarah_palastri/status/1769921338427543709#m,RUU Daerah Khusus Jakarta bikin kita semakin bangga sama kota ini! #UndangUndang,"{'name': 'Sarah Palastri', 'username': '@sarah_palastri', 'profile_id': '1701839611201474560', 'avatar': 'https://pbs.twimg.com/profile_images/1701839611201474560/uMxV8Qpw_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU Daerah Khusus Jakarta,https://twitter.com/Harian_Jogja/status/1769919765412561131#m,RUU Daerah Khusus Jakarta Sah Dibawa ke Sidang Paripurna https://news.harianjogja.com/read/2024/03/19/500/1168461/ruu-daerah-khusus-jakarta-sah-dibawa-ke-sidang-paripurna?utm_source=dlvr.it&utm_medium=twitter #beritajogja #jogja #jogjaistimewa,"{'name': 'Harian Jogja', 'username': '@Harian_Jogja', 'profile_id': '1427303328707321865', 'avatar': 'https://pbs.twimg.com/profile_images/1427303328707321865/hoiphJoT_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",['https://pbs.twimg.com/media/GJAEpc8bcAAYPhK.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/RRIPrograma3/status/1769913906401845698#m,Pemerintah menyepakati Rancangan Undang-Undang (RUU) Daerah Khusus Jakarta (DKJ) dibawa ke sidang paripurna DPR untuk menjadi Undang-Undang (UU).  https://www.rri.co.id/hukum/597585/pemerintah-sepakat-ruu-dkj-dibawa-ke-paripurna-dpr #ruudkj #dpr,"{'name': 'RRI Programa 3', 'username': '@RRIPrograma3', 'profile_id': '1701475730767650816', 'avatar': 'https://pbs.twimg.com/profile_images/1701475730767650816/wXzHOKxm_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",['https://pbs.twimg.com/media/GI__TpubUAAAOEO.jpg'],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/irvan_juandaa/status/1769910960574415245#m,RUU Daerah Khusus Jakarta memberikan kesempatan yang lebih besar bagi UKM untuk berkembang #UndangUndang,"{'name': 'Irvan Juanda', 'username': '@irvan_juandaa', 'profile_id': '1691688120545316865', 'avatar': 'https://pbs.twimg.com/profile_images/1691688120545316865/v3rII45f_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU Daerah Khusus Jakarta,https://twitter.com/inaz_pasha25/status/1769910896795812295#m,RUU Daerah Khusus Jakarta menciptakan suasana yang kondusif bagi kemajuan seni dan budaya #UndangUndang,"{'name': 'Shahinaz Pasha', 'username': '@inaz_pasha25', 'profile_id': '1696052706568458240', 'avatar': 'https://pbs.twimg.com/profile_images/1696052706568458240/DqJd-_sK_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU Daerah Khusus Jakarta,https://twitter.com/zaina_anugrah/status/1769907000052461628#m,RUU Daerah Khusus Jakarta menciptakan iklim usaha yang kondusif #UndangUndang,"{'name': 'Zaina Anugrah', 'username': '@zaina_anugrah', 'profile_id': '1690929530264027137', 'avatar': 'https://pbs.twimg.com/profile_images/1690929530264027137/pVVNKrID_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU Daerah Khusus Jakarta,https://twitter.com/tatisamhadi/status/1769900534608105477#m,"LEGISLASI Hanya Dibahas Empat Hari, RUU Daerah Khusus Jakarta Sudah Siap Disahkan Fraksi PKS jadi satu-satunya fraksi yang menolak persetujuan pengesahan RUU Daerah Khusus Jakarta. Apa argumentasinya? Baca Kompas https://www.kompas.id/baca/polhuk/2024/03/18/hanya-dibahas-empat-hari-ruu-daerah-khusus-jakarta-sudah-siap-disahkan?open_from=Section_Terpopuler @hariankompas","{'name': 'Tati Samhadi', 'username': '@tatisamhadi', 'profile_id': '1447751374024835075', 'avatar': 'https://pbs.twimg.com/profile_images/1447751374024835075/xkH9VJdU_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Daerah Khusus Jakarta,https://twitter.com/arsyad_jono24/status/1769899625375559983#m,RUU Daerah Khusus Jakarta mendukung terciptanya lingkungan yang bersih dan sehat #UndangUndang,"{'name': 'Arsyad Jono', 'username': '@arsyad_jono24', 'profile_id': '1690953161891311616', 'avatar': 'https://pbs.twimg.com/profile_images/1690953161891311616/GrVKP_Q9_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Positive
RUU Daerah Khusus Jakarta,https://twitter.com/pksmalaysia1/status/1769897469956239783#m,Pendapat Akhir Mini Fraksi PKS DPR RI terhadap RUU tentang Daerah Khusus Jakarta dlvr.it/T4Gf8C,"{'name': 'PKS Malaysia', 'username': '@pksmalaysia1', 'profile_id': '1505375940968280064', 'avatar': 'https://pbs.twimg.com/profile_images/1505375940968280064/72pZiEK9_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/detikcom/status/1769897108310827017#m,"Baleg DPR menggelar rapat pleno pengambilan keputusan tingkat I Rancangan Undang-Undang (RUU) Daerah Khusus Jakarta (DKJ) pada, Senin (18/3). Dari 9 fraksi, 8 di antaranya menyepakati RUU DKJ untuk dibawa ke rapat paripurna.","{'name': 'detikcom', 'username': '@detikcom', 'profile_id': '1777591926935748608', 'avatar': 'https://pbs.twimg.com/profile_images/1777591926935748608/E9N4gA5T_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 2, 'retweets': 2, 'quotes': 0, 'likes': 2}",[],['https://video.twimg.com/ext_tw_video/1769896783730360320/pu/pl/sxU88d-ZDm8zF578.m3u8?tag=12'],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/SudionoTambun/status/1769892782293098668#m,"Awas ada jebakan bagi demokrasi di Jakarta pahami...  Hanya Dibahas Empat Hari, RUU Daerah Khusus Jakarta Sudah Siap Disahkan. Baca di https://app.komp.as/NGQcgWHnGKu67fwQ7  Akses Harian Kompas praktis, kapan saja, dan dari mana saja lewat aplikasi. Unduh sekarang!","{'name': '@D/I/O/N', 'username': '@SudionoTambun', 'profile_id': '1787067690622029825', 'avatar': 'https://pbs.twimg.com/profile_images/1787067690622029825/bua211CQ_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",[],[],[],Negative
RUU Daerah Khusus Jakarta,https://twitter.com/athiyah_galum/status/1769887865054621795#m,RUU Daerah Khusus Jakarta menjadi instrumen untuk meningkatkan kesejahteraan warga #UndangUndang,"{'name': 'Athiyah Galum', 'username': '@athiyah_galum', 'profile_id': '1690988435421728768', 'avatar': 'https://pbs.twimg.com/profile_images/1690988435421728768/MqjFpzA8_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/hariankompas/status/1769886793468698629#m,Fraksi PKS jadi satu-satunya fraksi yang menolak persetujuan pengesahan RUU Daerah Khusus Jakarta. Apa argumentasinya? dlvr.it/T4Gb48 #Polhuk #AdadiKompas,"{'name': 'Harian Kompas', 'username': '@hariankompas', 'profile_id': '1810124683188350976', 'avatar': 'https://pbs.twimg.com/profile_images/1810124683188350976/RS_tUqhb_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 7}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/KompasData/status/1769886789475733742#m,Fraksi PKS jadi satu-satunya fraksi yang menolak persetujuan pengesahan RUU Daerah Khusus Jakarta. Apa argumentasinya? dlvr.it/T4Gb3b #Polhuk #AdadiKompas,"{'name': 'Kompas Data', 'username': '@KompasData', 'profile_id': '779349972571398144', 'avatar': 'https://pbs.twimg.com/profile_images/779349972571398144/-IYrd31Q_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/irfandi_prdna/status/1769886776473358423#m,RUU Daerah Khusus Jakarta membuka peluang baru untuk investasi #UndangUndang,"{'name': 'Irfandi Pradana', 'username': '@irfandi_prdna', 'profile_id': '1690936162867871744', 'avatar': 'https://pbs.twimg.com/profile_images/1690936162867871744/4E5Ym_mG_bigger.jpg'}",2024-03-19,False,False,,['@OposisiLieur'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[],Neutral
RUU Daerah Khusus Jakarta,https://twitter.com/VIVAcoid/status/1769885021589160312#m,Kemendagri Sepakat RUU Daerah Khusus Jakarta Dibawa ke Sidang Paripurna dlvr.it/T4GZgF,"{'name': 'VivaCoid', 'username': '@VIVAcoid', 'profile_id': '1498613446505799688', 'avatar': 'https://pbs.twimg.com/profile_images/1498613446505799688/UYXAa7Ab_bigger.jpg'}",2024-03-19,False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[],Neutral
